ENSG00000149596	ENSG00000183671	ENSG00000231290	ENSG00000125398	ENSG00000147100	ENSG00000047936	ENSG00000184545	ENSG00000182326	ENSG00000000971	ENSG00000055813	ENSG00000272398	ENSG00000101335	ENSG00000163531	ENSG00000169122	ENSG00000168140	ENSG00000143195	ENSG00000198478	ENSG00000022267	ENSG00000133816	ENSG00000157168	ENSG00000261051	ENSG00000163430	ENSG00000250303	ENSG00000116574	ENSG00000105696	ENSG00000136630	ENSG00000111817	ENSG00000169213	ENSG00000138685	ENSG00000177606	ENSG00000109072	ENSG00000117009	ENSG00000100031	ENSG00000128849	ENSG00000132561	ENSG00000144749	ENSG00000261801	ENSG00000151623	ENSG00000260604	ENSG00000242732	ENSG00000110876	ENSG00000070404	ENSG00000114670	ENSG00000157214	ENSG00000077942	ENSG00000272341	ENSG00000172738	ENSG00000136542	ENSG00000174370	ENSG00000168939	ENSG00000146416	ENSG00000158828	ENSG00000085465	ENSG00000108379	ENSG00000163545	ENSG00000259426	ENSG00000235109	ENSG00000123933	ENSG00000129116	ENSG00000158023	ENSG00000164938	ENSG00000145284	ENSG00000186481	ENSG00000153237	ENSG00000162772	ENSG00000175003	ENSG00000204962	ENSG00000255495	ENSG00000073712	ENSG00000221926	ENSG00000277443	ENSG00000137502	ENSG00000272872	ENSG00000255052	ENSG00000113211	ENSG00000139508	ENSG00000258555	ENSG00000172296	ENSG00000144642	ENSG00000223749	ENSG00000026103	ENSG00000143674	ENSG00000165434	ENSG00000187189	ENSG00000279041	ENSG00000165113	ENSG00000165511	ENSG00000203780	ENSG00000163898	ENSG00000255874	ENSG00000278341	ENSG00000262728	ENSG00000087077	ENSG00000116299	ENSG00000165300	ENSG00000112655	ENSG00000153531	ENSG00000245573	ENSG00000165046	ENSG00000205213	ENSG00000198342	ENSG00000069431	ENSG00000224559	ENSG00000250486	ENSG00000097096	ENSG00000131149	ENSG00000237978	ENSG00000245522	ENSG00000050438	ENSG00000235927	ENSG00000108370	ENSG00000181619	ENSG00000160207	ENSG00000163364	ENSG00000174599	ENSG00000132613	ENSG00000259408	ENSG00000225210	ENSG00000013288	ENSG00000128641	ENSG00000156011	ENSG00000246273	ENSG00000150347	ENSG00000243701	ENSG00000271643	ENSG00000260285	ENSG00000229689	ENSG00000213760	ENSG00000279369	ENSG00000206195	ENSG00000108187	ENSG00000172671	ENSG00000276900	ENSG00000185404	ENSG00000213185	ENSG00000121989	ENSG00000148634	ENSG00000038382	ENSG00000095951	ENSG00000039560	ENSG00000288075	ENSG00000112851	ENSG00000203497	ENSG00000164983	ENSG00000244560	ENSG00000163517	ENSG00000249846	ENSG00000143322	ENSG00000244306	ENSG00000287769	ENSG00000047346	ENSG00000164663	ENSG00000250608	ENSG00000154898	ENSG00000214562	ENSG00000271122	ENSG00000140950	ENSG00000135924	ENSG00000226029	ENSG00000118113	ENSG00000179388	ENSG00000113504	ENSG00000160678	ENSG00000285526	ENSG00000261857	ENSG00000140522	ENSG00000160191	ENSG00000256673	ENSG00000131620	ENSG00000204287	ENSG00000177359	ENSG00000196826	ENSG00000178445	ENSG00000065361	ENSG00000173253	ENSG00000283378	ENSG00000236921	ENSG00000144481	ENSG00000123358	ENSG00000175567	ENSG00000162512	ENSG00000091129	ENSG00000162723	ENSG00000184599	ENSG00000284634	ENSG00000105855	ENSG00000186564	ENSG00000198598	ENSG00000164778	ENSG00000111252	ENSG00000091409	ENSG00000173599	ENSG00000188763	ENSG00000100994	ENSG00000177556	ENSG00000231007	ENSG00000028137	ENSG00000231245	ENSG00000205927	ENSG00000110031	ENSG00000100784	ENSG00000124126	ENSG00000182957	ENSG00000185716	ENSG00000147439	ENSG00000012124	ENSG00000110063	ENSG00000143842	ENSG00000170545	ENSG00000122966	ENSG00000182134	ENSG00000148180	ENSG00000132016	ENSG00000029639	ENSG00000175471	ENSG00000110427	ENSG00000198870	ENSG00000153551	ENSG00000197329	ENSG00000131188	ENSG00000250241	ENSG00000125827	ENSG00000117676	ENSG00000115935	ENSG00000097021	ENSG00000167393	ENSG00000166025	ENSG00000114315	ENSG00000183682	ENSG00000174236	ENSG00000224189	ENSG00000066117	ENSG00000255152	ENSG00000186603	ENSG00000177679	ENSG00000070159	ENSG00000133315	ENSG00000198355	ENSG00000130164	ENSG00000154146	ENSG00000186806	ENSG00000106665	ENSG00000273542	ENSG00000168758	ENSG00000167775	ENSG00000186193	ENSG00000138311	ENSG00000083807	ENSG00000197586	ENSG00000184640	ENSG00000176438	ENSG00000285816	ENSG00000021762	ENSG00000131697	ENSG00000165233	ENSG00000012061	ENSG00000166886	ENSG00000137700	ENSG00000228397	phenotype
song.Sample13.Pt1.P	29.6859478872163	37.1742951020096	42.7561702452816	57.0680828302896	55.8378543592878	2.67440971956904	44.6167952930389	97.696187055857	76.8548941697868	22.6407885688087	54.6725758386185	97.000840528769	45.1975242607167	47.2988461832353	80.442423779323	0.00764117062734011	33.2161687170475	71.838465652938	78.0392756170245	56.4415068388477	5.58951631389929	85.4970581493085	31.8751432719493	45.0179567509742	11.0720562390158	81.519828837778	55.5704133873309	7.144494536563	32.3030488270803	83.8160006112936	40.0779399403989	23.9321464048292	45.3579888438909	54.133873309391	84.1560327042103	61.5954764269886	42.7065026362039	34.5801176740277	0.599831894246199	47.2568197447849	79.3268128677313	75.6055627722167	37.8963857262933	21.5060747306487	96.7028348743027	19.3206999312295	35.8218079009704	29.7203331550394	39.5545197524261	27.1911056773898	75.5711775043937	89.7417284327959	31.3899289371132	49.2626270344617	58.8217314892642	52.2503247497517	41.766638649041	90.609001298999	68.9195384732941	22.0562390158172	57.4425001910293	46.8976847252999	50.6074730648735	28.4901046840376	60.0175746924429	19.1793382746237	1.51295178421334	65.5956292504012	63.7846718117216	80.3125238786582	89.9212959425384	42.4314204936196	45.5490181095744	38.9126614197295	58.1263849621762	53.4958355620081	3.85114999617941	37.4875830977306	47.9330633453045	44.6779246580576	56.796821273019	4.56177886452204	26.2206770077176	64.0903186368152	19.7562466569879	26.9427676320012	43.1305876060212	51.2722549094521	11.0453121418201	37.586918315886	17.2728662031023	39.9938870634981	96.6111408267747	31.7452433712845	1.72690456177886	84.5457324062046	38.0912355772904	37.1551921754413	50.9895315962405	53.2704210285016	24.039122793612	47.9903721250096	30.0412623213876	28.2112019561397	21.6971039963322	66.3177198746848	12.9594253839688	47.8299075418354	29.2083747230076	20.703751814778	35.5925727821502	14.3806831206541	43.0274318025522	58.5046229082295	18.6291739894552	91.1133185604035	0.00382058531367005	61.9278673492779	92.7447084893406	81.8101933216169	44.5709482692749	51.5587988079774	65.6109115916558	50.9016581340261	29.1663482845572	24.073508061435	54.4777259876213	31.1759761595476	56.8350271261557	59.5896691373118	38.5573469855582	34.5228088943226	44.2423779322992	72.7936119813555	53.2857033697562	50.1910292656835	59.2076106059448	72.7095591044548	62.2602582715672	77.0115381676473	57.8321998930236	65.5344998853824	67.3301749828074	52.2999923588294	29.0631924810881	82.0470696110644	38.026285626958	67.5097424925499	70.4286696721938	33.2047069611064	48.4870482157867	31.3364407427218	3.47291205012608	0.00382058531367005	39.0081760525713	52.594177427982	74.9293191716971	93.9023458393826	16.3864904103309	71.8728509207611	54.1376938947047	67.2728662031023	99.9197677084129	65.3090853518759	99.5415297623596	80.2399327576985	49.6332238098877	78.7040574616031	77.5884465500115	99.1289065484832	83.5562008099641	0.00382058531367005	84.1674944601513	96.9206082371819	32.4902575074501	20.9406281042256	17.1429663024375	39.6729578971498	92.8631466340643	93.9634752044013	94.8651333384274	31.4090318636815	51.2225873003744	41.8736150378238	85.2831053717429	56.414762741652	52.4260716741805	89.6844196530909	70.7992664476198	68.4916329181631	79.3229922824177	62.6537785588752	88.5229617177352	96.0074883472148	98.8194391380759	33.9917475357225	85.6613433177963	0.00382058531367005	60.7587682432949	93.7304195002674	55.6582868495453	86.5362573546267	57.0604416596623	48.6169481164514	96.0839000534882	61.7979674486131	80.9161763582181	83.5638419805914	67.7236952701154	74.2798196683732	65.7293497363796	98.2539925116528	73.8862993810652	64.0444716130511	46.190876442271	67.4715366394132	46.1450294185069	86.8533659356613	67.0130664017727	70.8145487888745	1.65431344081913	74.5854664934668	81.7108581034614	95.0179567509742	97.8260869565217	70.8642163979522	64.4265301444181	84.7520440131428	42.6835791243218	29.7623595934897	68.0217009245817	92.1219530832123	43.1114846794529	59.9679070833652	60.0634217162069	39.799037212501	83.7281271490792	84.3012149461297	74.4746695193704	71.2118896614961	69.3436234431115	90.574616031176	50.2177733628792	84.923970352258	97.8413692977764	54.6114464735998	51.7956750974249	90.1276075494766	92.9357377550241	98.1508367081837	57.4539619469703	47.7343929089937	81.0422556735692	69.3206999312295	84.9392526935126	92.7141438068312	91.2928860701459	81.2562084511347	26.2321387636586	P
song.Sample14.Pt1.R	46.2551867219917	55.5774550484094	47.939142461964	51.2759336099585	60.3734439834025	5.41839557399723	47.4031811894882	98.4336099585062	91.1618257261411	31.9121715076072	74.0594744121715	98.8934993084371	59.7544951590595	60.1071922544952	89.3879668049793	0.0103734439834025	56.5905947441217	93.0013831258645	74.3257261410788	32.0055325034578	4.36376210235131	96.3934993084371	52.4585062240664	64.7544951590595	12.9910096818811	88.0809128630705	70.2662517289073	27.0193637621024	37.8630705394191	91.3554633471646	33.5096818810512	53.1535269709544	55.076071922545	69.2946058091286	78.3990318118949	74.5124481327801	61.8118948824343	43.0809128630705	0.335408022130014	63.5235131396957	91.2724757952974	81.7600276625173	50.4771784232365	43.2434301521438	98.2538035961272	31.1203319502075	37.088520055325	38.0636237897649	55.8817427385892	26.1964038727524	83.4301521438451	94.5331950207469	45.2869986168741	73.865836791148	65.1728907330567	30.4011065006916	57.5345781466113	93.1258644536653	88.5131396957123	54.1562932226833	69.1597510373444	60.1383125864454	12.3029045643154	8.067081604426	68.0290456431535	40.0172890733057	0.93015214384509	60.6396957123098	73.5096818810512	83.1466113416321	96.6390041493776	55.5912863070539	53.0428769017981	44.6922544951591	39.3603042876902	83.1016597510373	0.280082987551867	60.7641770401107	58.1293222683264	54.4432918395574	68.0117565698479	33.1293222683264	41.7738589211618	71.1237897648686	22.1576763485477	46.6770401106501	49.0594744121715	54.4571230982019	42.5656984785616	44.3741355463347	33.7690179806362	47.4654218533887	95.8540802213001	35.3042876901798	9.94121715076072	91.82918395574	53.2883817427386	45.6362378976487	42.4308437067773	60.1728907330567	33.3264177040111	61.6839557399723	1.93983402489627	27.5380359612725	28.3367911479945	68.0186721991701	40.2593360995851	31.7634854771784	45.6639004149378	42.2579529737206	47.9910096818811	10.4702627939142	27.2268326417704	56.3589211618257	50.6777316735823	90.1867219917012	17.887275242047	47.1230982019364	82.7074688796681	80.4806362378976	52.8215767634855	49.2911479944675	69.4571230982019	53.2053941908714	39.6957123098202	37.7247579529737	41.8153526970954	39.4709543568465	55.1867219917012	41.7600276625173	54.3326417704011	46.4107883817427	54.8616874135546	70.4426002766252	59.0283540802213	66.7807745504841	68.2572614107884	85.0172890733057	69.1009681881051	68.710235131397	62.0988934993084	73.5719225449516	66.0131396957123	58.6998616874136	53.6825726141079	81.0684647302905	40.411479944675	56.8533886583679	55.9889349930844	38.0013831258645	75.33540802213	40.6327800829876	28.6237897648686	9.4536652835408	52.2614107883817	53.4958506224066	67.7040110650069	96.030428769018	22.1542185338866	13.6687413554633	64.8616874135546	78.8105117565699	96.3520055325035	43.5131396957123	80.6120331950207	8.87966804979253	61.8360995850622	52.8181189488243	84.6576763485477	99.8236514522822	61.3485477178423	0.00345781466113416	29.484785615491	85.2040110650069	36.0442600276625	29.7821576763485	0.00345781466113416	28.530428769018	70.6881051175657	98.7171507607192	90.850622406639	46.1756569847856	48.789764868603	36.1445366528354	61.1272475795297	47.292531120332	24.8651452282158	83.298755186722	39.0871369294606	79.304979253112	79.0940525587828	65.8091286307054	55.7053941908714	90.5048409405256	98.3644536652835	36.8326417704011	94.0076071922545	0.00345781466113416	10.8921161825726	90.5705394190871	41.8983402489627	83.5096818810512	57.6348547717842	59.5159059474412	86.881051175657	81.6562932226833	69.5746887966805	81.6666666666667	79.4017980636238	51.9917012448133	57.0573997233748	98.9522821576764	57.9944674965422	65.4702627939142	68.8831258644537	35.7607192254495	50.179806362379	90.6224066390042	74.5539419087137	58.5546334716459	15.3803596127248	70.3665283540802	89.8271092669433	89.1009681881051	87.8077455048409	75.4840940525588	72.3478561549101	86.1549100968188	47.1957123098202	26.7392807745505	53.9626556016597	89.5020746887967	59.4674965421853	45.6258644536653	66.8775933609958	61.7323651452282	79.8513139695712	90.746887966805	63.1777316735823	67.6313969571231	75.9370677731674	79.253112033195	0.00345781466113416	79.484785615491	86.753112033195	46.7704011065007	31.6182572614108	77.5276625172891	88.5269709543568	97.036652835408	58.8692946058091	42.1715076071923	84.3741355463347	59.8029045643154	92.6486860304288	92.8630705394191	86.5179806362379	77.3582295988935	36.7842323651452	R
song.Sample15.Pt2.P	46.963081974084	59.4739967168454	43.3306555831092	73.3994621214767	62.7641367748245	11.4980266145087	49.0167999720583	96.6504837413992	78.1006601236422	28.2979986727673	94.8587195696972	97.7786315532116	59.4879675875799	54.6295972896511	70.0185114037232	2.12357235164682	48.7513534281024	75.6138451328979	85.0441828786979	49.2752610806468	13.0557787014076	93.6851664279976	33.6593203171388	47.245992106458	17.6661660437987	70.25601620621	63.343927910307	29.1921343997765	28.168768118473	87.0490028291013	34.3473857008138	44.1828786979148	56.770633229716	57.2561209877406	84.2338723760958	65.5652963570955	51.8738430372673	35.6781111382767	16.1852537459397	47.4695260382103	77.7898082497992	77.6396213894031	52.471097761168	32.6813593657225	94.4710279068143	27.6797876427648	41.6751074010688	42.7054591177395	57.3399462121477	26.4398728650763	78.9074779085607	92.2461667423422	29.0209912332786	74.2237434948133	64.6571897593518	42.9953546854808	61.1819356641403	88.2679613006881	87.2900003492718	69.0894484998778	63.2880444273689	61.1190667458349	32.6045195766826	31.0816946666201	59.0129579826063	19.0562676818833	1.11068422339422	50.7980859907094	69.0789703468269	88.7499563410289	89.9619293772484	53.6481436205512	0.00349271768362963	39.0555691383465	39.5934476616255	53.6935489504383	0.00349271768362963	58.8418148161084	59.8442247913101	46.7255771715972	59.9874262163389	30.9210296531731	34.7595263874821	68.6563515071077	17.5963116901261	32.6499249065698	38.5735740980057	58.4611085885928	45.964164716566	52.4466487373826	10.1917502008313	34.4905871258426	93.7550207816702	42.5482868219762	12.2419754811219	92.5081205686144	46.4601306276414	45.6323565366211	43.4843351611889	59.2434773497258	32.8105899200168	43.9977646606825	9.41985959274912	42.0802626523698	22.6677377667563	69.1977227480703	69.3618804792009	30.2189933987636	35.7339946212148	23.3418322796968	51.1403723237051	19.992316021096	46.7954315252698	83.7309210296532	46.5893611819357	86.0780273130523	0.00349271768362963	55.2093884251336	82.5294261464846	84.1116272571688	49.764241556355	63.5465055359575	64.2974398379379	62.3554888058398	42.2374349481331	32.0282211588837	49.4568824001956	34.45915266669	63.1832628968601	46.0654535293912	55.0766651531557	41.4760224931019	58.7614823093849	74.0141804337955	56.6169536516363	57.2735845761587	60.2528727602948	77.678041283923	63.2810589920017	72.7009185847508	51.8214522720129	67.7657084977821	72.1246201669519	50.2322657259614	43.8126506234501	80.6258950089064	41.3223429150222	62.2996053229017	66.7074150396423	46.624288358772	55.8380776081869	39.9147776885194	4.16331947888652	1.03035171667074	54.9299710104432	57.336453494464	76.2390415982676	94.2090740805421	18.1411756487723	36.373161957319	57.4656840487583	71.4086130418078	99.6367573609025	53.9624882120778	99.6542209493207	91.3555237330167	44.3400509936782	53.1731340155775	82.1557053543362	99.2350948272851	54.4654395585205	0.00349271768362963	48.5068631902483	97.6459082812336	33.3065558310922	23.0205022528029	0.00349271768362963	73.0012923055429	90.1575215675317	90.9643393524501	98.1593377807272	61.7582340819392	57.8883028884775	51.8493940134819	66.1101603157417	44.1549369564458	51.7306416122385	89.3681673710314	51.0600398169816	74.4542628619329	90.4299535468548	74.5800006985435	50.5361321644371	96.6434983060319	98.9696482833293	39.296566658517	80.7306765394153	0.00349271768362963	14.1245503125982	92.5640040515525	53.9869372358632	70.9301107191506	53.7389542803255	65.9774370437638	82.8437707380112	60.5916663756069	85.976738500227	88.5334078446439	81.8204044567078	68.1778491844504	63.3823478048269	99.0499807900527	76.3228668226747	67.238308127554	48.9469456183857	70.9790087667214	63.7630540323426	88.0549055219867	73.9827459746429	79.6828612343264	14.2537808668925	79.9762495197513	81.4047710523558	91.8514896440921	97.5411267507247	69.4491984212916	80.4861863015612	91.2123223079878	43.5611749502288	43.2119031818658	70.4306520903915	90.2902448395096	51.3289790786211	66.9484125598128	61.0771541336314	64.4650902867521	86.8534106388181	87.4646362334532	71.5273654430512	73.5706052879746	75.3414131535748	74.2097726240788	0.00349271768362963	81.3628584401523	95.2708602563655	66.1415947748943	52.282491006252	86.3329957039573	90.5836331249345	96.6260347176138	62.2961126052181	43.1804687227131	75.9945513604135	66.7598058048968	94.3627536586218	96.388529915127	87.6148230938493	78.3835702560162	35.4545772065244	P
song.Sample16.Pt2.R	36.2836351328482	72.4826535792858	43.9363682518193	51.5518700287697	61.6889490607548	4.16314097139956	50.1540023692672	98.4701303096971	96.4224064985615	48.3195126078863	91.6432560500931	94.767304112371	56.7608732442038	52.0460314774073	81.3606363174818	1.69910306312405	63.2458960907091	92.2694195295312	77.9962768657979	48.3567439499069	4.64376375021154	93.2238957522423	48.4548993061432	66.9994922998815	27.1179556608563	79.1775258080894	70.7124724995769	44.7960737857506	37.9184295143002	87.6087324420376	30.8140125232696	63.2222034185141	52.7094262988661	63.0089693687595	89.703841597563	76.4190218311051	56.9977999661533	52.0358774750381	2.85327466576409	55.5085462853275	87.371805720088	68.8847520731088	58.7138263665595	43.1815874090371	98.1959722457269	37.4378067354882	38.0233542054493	29.3924521915722	63.4185141309866	25.5643932983584	84.5253003892368	93.6909798612286	54.0869859536301	84.5726857336267	70.2826197326113	17.9455068539516	61.0797089185987	92.5334235911322	85.0600778473515	67.3176510407852	70.8275511930953	70.8207818581824	17.4107293958369	26.1025554239296	68.0182772042647	30.2656963953292	0.00338466745642241	61.001861567101	64.9957691656795	88.1672025723473	92.4251142325267	63.3135894398375	31.081401252327	43.4252834658995	39.6513792519885	76.0907090878321	1.91233711287866	83.7197495346082	50.9426298866136	49.4736842105263	70.665087155187	46.9994922998815	37.4614994076832	72.1103401590794	27.1822643425283	39.1301404636994	37.8101201556947	59.9661533254358	57.2245726857336	32.2457268573363	39.6479945845321	48.2281265865629	96.2125571162633	28.7459807073955	21.5907937045185	87.7441191402945	54.6048400744627	59.3738365205619	39.3704518531054	71.1558639363682	31.7143340666779	52.2829581993569	2.15603316974107	18.1384328989677	27.3684210526316	82.5249619224911	33.6672871890337	22.8938906752412	43.4828228126587	25.6963953291589	47.5071924183449	14.6386867490269	41.3775596547639	68.5530546623794	53.4912844812997	88.6715180233542	27.6696564562532	45.9062447114571	77.9150448468438	75.0380775088848	58.0775088847521	55.5897783042816	62.9074293450668	50.817397190726	40.8224741919106	43.6452868505669	41.5569470299543	38.9067524115756	47.1991876798105	40.808935522085	54.9771534946691	52.3675748857675	57.9285835166695	70.6177018107971	58.2805889321374	74.1919106447792	70.5364697918429	82.2575731934337	63.2763580978169	73.8534438991369	64.9991538331359	77.2956507023185	62.4471145709934	59.4922998815366	62.4606532408191	81.3234049754612	47.0604163140971	53.1629717380267	51.7211034015908	37.9048908444745	74.6826874259604	49.7749196141479	38.4904383144356	11.5654086985954	62.1763411744796	58.581824335759	68.3296666102555	96.0196310712472	33.8263665594855	2.68065662548655	78.2941276019631	80.1455407006262	78.01320020308	27.0401083093586	79.3129125063463	0.00338466745642241	55.112540192926	51.1897106109325	89.9475376544254	99.7563039431376	50.6481638179049	0.00338466745642241	36.5577931968184	87.893044508377	23.8720595701472	41.3606363174818	0.00338466745642241	42.5486545946861	67.5342697579963	96.9910306312405	82.2778811981723	43.7265188695211	22.7348113047893	30.7260111694026	54.1546793027585	40.4332374344221	21.0594009138602	66.8776442714503	37.8270434929768	73.7620578778135	87.2871890336774	65.9028600440007	37.1061093247588	90.9155525469623	98.0402775427314	41.8480284312066	88.6275173464207	0.00338466745642241	1.1474022677272	89.8121509561686	52.4420375698088	77.8101201556947	58.5987476730411	65.4493146048401	83.7434422068032	78.7713657133187	71.4537146725334	75.5423929598917	84.8197664579455	52.7229649686918	56.4359451683872	99.2824504992385	58.6495176848875	64.6031477407345	65.777627348113	41.6009477068878	46.7828735826705	86.6779488915214	79.3332205110848	65.2225418852598	10.2250803858521	71.4943306820105	89.487222880352	86.1973261127094	87.9911998646133	82.1255711626333	76.0297850736165	87.5681164325605	35.8368590286004	20.6633948214588	47.2770350313082	87.7204264680995	74.2765273311897	50.4958537823659	64.7960737857506	76.8048739211372	83.8449822304959	90.3130817397191	70.5635471314943	55.9113217126417	81.1609409375529	70.8647825351159	61.418175664241	83.1071247249958	75.9079370451853	57.3091893721442	35.2783888982907	70.143848366898	85.8114740226773	96.882721272635	62.6265019461838	53.0275850397698	82.8972753426976	69.0133694364529	93.4980538162126	92.8075816551024	89.0506007784735	77.667964122525	20.0981553562363	R
song.Sample17.Pt3.P	27.5192378160498	37.2430793830574	45.377927312702	59.8387687797728	62.5470535327626	0.602951464072754	37.1031679936041	93.4641393783937	89.2867850361438	14.5974216329658	33.3122355841301	94.9565275325627	70.1389120223858	63.3132349511976	68.8164162696959	25.8736133781938	50.5446550518005	93.6406942269896	61.2645324627736	20.7068856390952	35.0611279522969	96.9119557613511	34.5980878776775	55.2516739398381	50.9977014557447	70.4920217195776	57.4969186182085	14.817282387821	50.0316466238049	87.6977913987808	37.2697291715247	41.700256504214	51.3241613644692	57.5602118658183	96.6021519704187	69.4293614044439	41.8335054465505	54.9352077017889	36.3603051400779	62.7935640760851	65.5251673939838	73.8332389486659	52.2802225257337	47.2434125054132	85.3192977780739	45.6710749858423	31.3401512375496	60.3551084313268	29.4779972683967	49.0456044505147	80.5656417602185	88.3940171224891	34.5514507478597	35.2410140244512	45.9842100003331	45.9175855291649	52.3335221026683	84.1933442153303	87.304707018888	33.6386954928545	45.9808787767747	76.3150004996835	54.0857456943936	46.3040074619408	64.9488657183784	41.0939738165828	0.003331223558413	47.3766614477498	75.3889203504447	57.5069122888837	86.7284053432826	54.6387288050901	83.8635530830474	46.1307838369033	43.9221826176755	73.2569372730604	0.003331223558413	53.3895199706852	79.8694160365102	80.8821079982678	75.1723908191479	17.518904693694	52.4001465738366	71.148272760585	30.2674972517406	48.4060095272994	53.4161697591525	42.3964822279223	17.8986641793531	56.154435524168	20.8368033578733	41.5570138912022	93.893867217429	21.3631366801026	26.8962990106266	87.861021353143	45.8009927046204	67.6838002598354	41.910123588394	77.6141776874646	24.5977547553216	61.8041906792365	33.2356174422866	64.6457243745628	18.801425763683	77.0078949998334	37.9592924481162	33.7452946467237	40.0246510543323	15.9532296212399	42.5530497351677	21.1865818315067	44.1586994903228	79.7961291182251	62.5437223092042	82.6110130250841	26.076818015257	82.6976248376028	74.0031313501449	89.9330424064759	59.0359439021953	59.4556780705553	72.9571271528032	72.2908824411206	42.772910490023	37.949298777441	54.1756887304707	70.0056630800493	46.926946267364	83.0907092174956	44.9681868150172	56.5908258103201	61.4943868883041	74.9891735234352	63.6030514007795	65.3819247809721	68.2301209234152	68.6665112095673	58.9226823012092	71.3981145274659	59.5389586595156	78.8767114161031	58.8627202771578	55.8846064159366	61.3178320397082	75.1990406076152	41.893467470602	55.7846697091842	90.1329158199807	38.6621806189413	67.3873213631367	45.4212332189613	38.2890835803991	15.1803857556881	46.2307205436557	59.9553616043173	66.5145407908325	94.1337153136347	34.8079549618575	24.1313834571438	46.9802458442986	72.4840934075086	99.8600886105467	48.1261867483927	99.9566940937406	96.7953629368067	49.8184483160665	25.4505479862754	62.1173256937273	99.1138945334621	39.6782038042573	0.003331223558413	39.3317565541823	97.9712848529265	46.0275159065925	20.7835037809387	61.7908657850028	46.3739631566674	84.2166627802392	81.4584096738732	97.338352376828	73.7266397947966	6.08281421766215	59.4923215296979	43.7156467570539	49.3320896765382	64.1160598287751	63.9528298744129	58.9593257603518	80.5922915486858	84.5964222658983	77.0112262233919	61.7408974316266	91.7352343515773	98.2477764082748	26.286685099437	71.8977980612279	58.9759818781438	53.5960558313068	76.1617642159965	42.2066024850928	82.1046670442053	60.9180852126986	71.7945301309171	82.634331589993	44.1553682667644	83.9634897897998	83.7702788234118	56.3742962790233	57.3170325460542	66.2713614710683	98.717478930011	76.1484393217629	65.6817349012292	62.1439754821946	58.4263299910057	58.5828974982511	96.7354009127553	70.8051567340684	82.0047303374529	5.69306106132783	89.2634664712349	63.7629501315833	82.5477197774743	96.0791498717479	69.1062327192778	82.0813484792965	90.1995402911489	46.9735833971818	52.613344881575	63.4764649055598	89.1768546587162	55.7513574736001	65.7317032546054	46.9436023851561	42.8895033145674	85.6324327925647	87.0315466870982	60.8447982944135	92.1183250607948	55.1417435624105	65.8049901728905	78.6068823078717	82.5244012125654	97.6015190379426	48.5192711282854	41.2638662180619	86.3386521869483	90.1162597021886	95.1497384989507	49.6718744794963	27.206102801559	74.9325427229421	63.5097771411439	86.6950931076985	94.6966920950065	86.618474965855	79.456344315267	25.1840501016023	P
